feature_name,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,pvalue
wavelet_HLH_firstorder_90Percentile,430.4066¡À171.5983,415.4791¡À173.2161,475.7966¡À203.5902,331.4001¡À82.2642,360.7287¡À117.3425,588.2808¡À198.0547,427.3575¡À138.7859,0.502117715
squareroot_glszm_SizeZoneNonUniformity,136.7028¡À103.9758,139.1145¡À103.3148,187.0978¡À118.3385,46.0835¡À23.0237,96.0005¡À95.3886,166.4606¡À74.1342,129.6436¡À103.1007,0.502790754
log_sigma_2_0_mm_3D_gldm_GrayLevelNonUniformity,2.7983¡À1.2815,2.8551¡À1.4073,3.3565¡À1.3442,1.8177¡À0.4294,2.0577¡À0.5067,2.9571¡À0.9609,2.7940¡À1.2310,0.50340752
log_sigma_4_0_mm_3D_glrlm_LongRunHighGrayLevelEmphasis,78268.0963¡À60254.1562,84340.8373¡À68462.7308,81713.7681¡À55222.7724,47481.6845¡À22494.3477,56539.1690¡À57880.4488,114360.4495¡À87971.9039,69887.8593¡À39842.6857,0.504099586
exponential_glszm_ZonePercentage,0.0190¡À0.0165,0.0196¡À0.0154,0.0164¡À0.0120,0.0121¡À0.0048,0.0170¡À0.0188,0.0176¡À0.0096,0.0226¡À0.0231,0.504137726
wavelet_HLH_firstorder_Maximum,2414.4530¡À1324.7715,2274.4227¡À1260.2215,2685.1815¡À1373.4876,1924.1146¡À854.6087,2273.2404¡À1437.9450,3482.8580¡À1258.7520,2338.0660¡À1413.7071,0.50502545
gradient_glcm_JointEnergy,0.0076¡À0.0177,0.0077¡À0.0121,0.0034¡À0.0026,0.0095¡À0.0048,0.0074¡À0.0055,0.0025¡À0.0014,0.0110¡À0.0327,0.505243086
log_sigma_5_0_mm_3D_firstorder_Entropy,6.9018¡À0.7942,6.8088¡À0.9534,7.2354¡À0.4787,6.3487¡À0.4676,6.6226¡À0.7284,7.4704¡À0.2177,6.9156¡À0.7128,0.505366174
log_sigma_2_0_mm_3D_glszm_ZoneEntropy,7.0419¡À0.8314,6.9441¡À0.9974,7.4016¡À0.4730,6.4448¡À0.5443,6.7547¡À0.7632,7.6069¡À0.2584,7.0640¡À0.7459,0.505514537
logarithm_glszm_SizeZoneNonUniformity,136.6033¡À103.9005,139.0601¡À103.2979,186.6003¡À118.1491,46.0835¡À23.0237,96.0005¡À95.3886,166.4606¡À74.1342,129.6380¡À103.1029,0.506178827
exponential_gldm_LargeDependenceHighGrayLevelEmphasis,300.8914¡À104.6391,283.6014¡À130.4599,344.9946¡À60.4789,266.5966¡À48.4652,300.7985¡À43.5236,334.6509¡À63.2273,301.9983¡À105.2459,0.507781131
wavelet_HLH_glcm_MaximumProbability,0.0095¡À0.0176,0.0096¡À0.0123,0.0051¡À0.0036,0.0127¡À0.0051,0.0097¡À0.0063,0.0040¡À0.0017,0.0128¡À0.0322,0.508026374
wavelet_HHH_glcm_InverseVariance,0.0243¡À0.0114,0.0249¡À0.0131,0.0227¡À0.0105,0.0318¡À0.0085,0.0254¡À0.0065,0.0168¡À0.0036,0.0241¡À0.0115,0.508270751
wavelet_LLH_firstorder_RobustMeanAbsoluteDeviation,266.7145¡À122.2725,278.9446¡À155.2474,270.5057¡À105.4884,232.5855¡À80.6369,194.7697¡À66.8685,331.9600¡À101.1907,253.3341¡À82.2124,0.508386669
squareroot_firstorder_TotalEnergy,63840150986.1249¡À57503247592.7303,58301316864.2186¡À48698344653.6210,87159747309.9814¡À71139406443.9544,17718418516.3487¡À12099307778.0520,35322509157.7006¡À40265731564.7507,112820423309.8447¡À60215426876.0080,65091311395.9160¡À59381724437.7006,0.509212856
wavelet_LHL_firstorder_MeanAbsoluteDeviation,499.4198¡À194.6222,498.2600¡À195.7190,526.4437¡À174.5084,318.9504¡À85.2232,417.5729¡À192.4555,662.9146¡À168.5688,511.5605¡À196.7242,0.510415582
logarithm_firstorder_TotalEnergy,365700465626.9523¡À325159351091.0718,343174407321.8988¡À276499781705.2349,478943307024.2207¡À390867349099.5662,98912415134.5742¡À61547966558.6928,187456719026.0299¡À160503406779.5404,606887638217.4417¡À308750149099.6895,387460700200.3645¡À370047122614.2289,0.511611318
log_sigma_4_0_mm_3D_glszm_HighGrayLevelZoneEmphasis,76305.8131¡À59163.9699,82218.8127¡À67141.6487,79700.3333¡À54166.2928,45860.3055¡À21869.2299,55265.4956¡À56823.8662,111281.3516¡À87315.8232,68285.3440¡À39048.9710,0.512071577
gradient_glcm_ClusterTendency,4366.1378¡À2571.2028,4215.3296¡À2242.6213,4209.6024¡À2156.2971,3830.2085¡À2415.7977,5133.9153¡À3669.9642,5811.4325¡À3064.5605,4234.6919¡À2919.9204,0.512108558
wavelet_LHL_glcm_MaximumProbability,0.0087¡À0.0177,0.0088¡À0.0124,0.0046¡À0.0035,0.0111¡À0.0048,0.0095¡À0.0066,0.0034¡À0.0014,0.0120¡À0.0323,0.512222913
gradient_glcm_DifferenceEntropy,5.3419¡À0.6847,5.2617¡À0.7245,5.5867¡À0.4394,4.9378¡À0.3951,5.1646¡À0.6215,5.8850¡À0.1749,5.3254¡À0.8114,0.51387726
lbp_3D_k_glszm_ZonePercentage,0.0300¡À0.0426,0.0377¡À0.0548,0.0162¡À0.0113,0.0323¡À0.0156,0.0199¡À0.0092,0.0172¡À0.0166,0.0321¡À0.0461,0.515756335
wavelet_HHL_glcm_MaximumProbability,0.0092¡À0.0178,0.0093¡À0.0127,0.0045¡À0.0031,0.0126¡À0.0056,0.0101¡À0.0068,0.0037¡À0.0017,0.0124¡À0.0322,0.517342881
wavelet_LLH_firstorder_Entropy,7.2274¡À0.8958,7.1207¡À1.0467,7.6501¡À0.5560,6.5460¡À0.4940,6.8105¡À0.7282,7.9245¡À0.3098,7.2445¡À0.8260,0.517348238
log_sigma_4_0_mm_3D_glcm_MaximumProbability,0.0097¡À0.0178,0.0098¡À0.0127,0.0051¡À0.0033,0.0138¡À0.0061,0.0104¡À0.0058,0.0043¡À0.0021,0.0129¡À0.0322,0.517655093
log_sigma_5_0_mm_3D_glrlm_RunEntropy,6.9184¡À0.7981,6.8261¡À0.9580,7.2563¡À0.4798,6.3596¡À0.4738,6.6375¡À0.7285,7.4868¡À0.2181,6.9308¡À0.7171,0.517662197
wavelet_LHL_glcm_ClusterShade,-14313739.1529¡À25936817.5059,-16286114.7276¡À23992182.6943,-16637479.5436¡À21827318.3175,-1484244.0706¡À4821469.4748,-7004701.0437¡À18910606.5054,-34109651.5114¡À57367955.1903,-9244935.8160¡À19334680.0899,0.519305962
wavelet_LHH_gldm_DependenceNonUniformityNormalized,0.8441¡À0.0800,0.8453¡À0.0923,0.8349¡À0.0563,0.8127¡À0.0903,0.8321¡À0.0888,0.8754¡À0.0572,0.8517¡À0.0716,0.519639615
log_sigma_4_0_mm_3D_glrlm_HighGrayLevelRunEmphasis,76822.5980¡À59437.9753,82667.1552¡À67383.9837,80192.8596¡À54441.0982,46474.9658¡À22156.6426,55645.1141¡À57273.4164,112497.8472¡À87635.5122,68726.3392¡À39288.3591,0.519806455
log_sigma_4_0_mm_3D_gldm_HighGrayLevelEmphasis,76867.4670¡À59462.3986,82710.1188¡À67406.3111,80230.7462¡À54462.9283,46526.5769¡À22181.8950,55673.3440¡À57310.0450,112603.7506¡À87662.7633,68762.6238¡À39309.7885,0.520235664
wavelet_HLL_glrlm_LongRunHighGrayLevelEmphasis,1408826.9898¡À1459567.6581,1399623.4256¡À1836006.9064,1870033.7241¡À1242245.0886,1311518.3903¡À1183423.9154,742412.6442¡À393416.5427,1643451.9238¡À888398.3410,1263748.3005¡À1220190.7056,0.520583278
wavelet_HHL_glszm_SizeZoneNonUniformityNormalized,0.9292¡À0.0396,0.9285¡À0.0497,0.9304¡À0.0274,0.9121¡À0.0298,0.9187¡À0.0300,0.9437¡À0.0219,0.9333¡À0.0352,0.52063995
exponential_glszm_GrayLevelNonUniformity,2.6043¡À2.2861,2.4854¡À2.1988,2.8648¡À2.2785,1.3889¡À0.7817,2.2446¡À2.9612,4.2393¡À3.2928,2.6075¡À2.0624,0.520837559
wavelet_LHL_firstorder_Maximum,2349.9015¡À1045.7331,2320.1707¡À1092.2851,2601.9452¡À1104.0434,1356.6963¡À347.8903,1863.3775¡À977.4196,3179.6105¡À426.9737,2420.9828¡À975.1668,0.521802773
wavelet_HHH_firstorder_Median,-2.4915¡À11.4420,-3.5651¡À13.1021,-3.7568¡À8.0769,0.7326¡À15.2143,0.2861¡À10.2366,4.6771¡À3.5437,-3.8031¡À10.4807,0.521983443
lbp_3D_m1_glcm_Contrast,2.4172¡À0.4388,2.4335¡À0.5496,2.5521¡À0.2243,2.1730¡À0.3816,2.2898¡À0.3127,2.5027¡À0.3640,2.3851¡À0.3754,0.522218668
log_sigma_2_0_mm_3D_glrlm_GrayLevelNonUniformity,2.7742¡À1.2678,2.8256¡À1.3909,3.3304¡À1.3323,1.8022¡À0.4224,2.0409¡À0.5031,2.9427¡À0.9523,2.7729¡À1.2166,0.52242665
lbp_3D_m2_glcm_DifferenceVariance,0.6867¡À0.0990,0.6888¡À0.1283,0.7106¡À0.0478,0.6529¡À0.0617,0.6821¡À0.0464,0.6986¡À0.0582,0.6756¡À0.0962,0.522864937
log_sigma_3_0_mm_3D_firstorder_MeanAbsoluteDeviation,223.2957¡À54.9115,221.7539¡À55.3245,227.1019¡À55.7542,189.4091¡À34.0563,220.0277¡À64.9659,251.8293¡À47.9347,226.0231¡À56.5002,0.523150763
log_sigma_4_0_mm_3D_glrlm_ShortRunHighGrayLevelEmphasis,76464.3539¡À59235.2463,82253.9726¡À67116.1961,79814.5253¡À54245.1152,46223.2861¡À22072.3925,55421.9971¡À57121.7635,112035.8274¡À87550.7397,68437.8369¡À39150.1953,0.523701497
lbp_3D_m2_glcm_DifferenceEntropy,1.6775¡À0.1468,1.6752¡À0.1597,1.7219¡À0.0457,1.6406¡À0.0740,1.6806¡À0.0537,1.7088¡À0.0567,1.6531¡À0.2069,0.52471226
squareroot_firstorder_Range,6334.8875¡À1892.1091,6317.0535¡À2025.4684,6557.5847¡À1551.0495,4890.6198¡À1226.1038,5562.7440¡À1318.2967,7579.8146¡À1100.1293,6494.6004¡À2095.5622,0.524875492
wavelet_HLL_glcm_Autocorrelation,1385754.9460¡À1444317.1086,1374570.0225¡À1814297.3939,1846153.9810¡À1233838.5128,1288949.9534¡À1169591.6739,722545.3723¡À388116.6569,1625220.5795¡À884008.9366,1242078.9228¡À1208431.9116,0.524953949
log_sigma_5_0_mm_3D_glcm_MaximumProbability,0.0099¡À0.0179,0.0102¡À0.0130,0.0051¡À0.0032,0.0135¡À0.0061,0.0102¡À0.0056,0.0043¡À0.0022,0.0133¡À0.0322,0.525922035
wavelet_HLL_glszm_HighGrayLevelZoneEmphasis,1396062.6610¡À1443963.7576,1384260.7351¡À1813286.2419,1856473.9308¡À1235069.7649,1299922.3218¡À1176241.8623,736634.5123¡À389469.8699,1633580.3387¡À885820.4332,1252797.5337¡À1206859.9900,0.526670093
wavelet_LHL_firstorder_Entropy,7.2978¡À0.9609,7.1941¡À1.1229,7.7149¡À0.6342,6.5603¡À0.5457,6.9193¡À0.8546,7.9880¡À0.3275,7.3225¡À0.8863,0.526793895
gradient_glszm_ZoneEntropy,6.5995¡À0.7422,6.5153¡À0.8827,6.9199¡À0.4690,6.0655¡À0.4661,6.3341¡À0.7048,7.1050¡À0.2038,6.6167¡À0.6636,0.526830388
wavelet_HLL_glrlm_HighGrayLevelRunEmphasis,1396456.4192¡À1444431.8787,1384468.2919¡À1813793.9807,1856873.8841¡À1235413.3074,1301361.5839¡À1176363.6944,736537.5218¡À389606.2705,1634386.6932¡À885823.6975,1253191.1351¡À1207632.6281,0.527237251
wavelet_HLL_gldm_HighGrayLevelEmphasis,1396488.0015¡À1444472.2076,1384485.7969¡À1813840.2668,1856904.2585¡À1235442.8423,1301478.4671¡À1176374.4052,736529.3440¡À389617.4484,1634455.5440¡À885822.0118,1253220.7097¡À1207693.3197,0.527280484
wavelet_LLH_glrlm_RunEntropy,7.2360¡À0.8983,7.1302¡À1.0501,7.6607¡À0.5558,6.5525¡À0.4953,6.8174¡À0.7293,7.9314¡À0.3119,7.2518¡À0.8288,0.527564606
wavelet_LHL_glcm_Autocorrelation,795263.6695¡À930804.9490,872536.9326¡À1188552.4410,912640.6500¡À806174.0337,304191.5937¡À520095.5380,382646.0250¡À619568.1334,1365718.2853¡À492179.0943,674321.3422¡À638458.2080,0.52805286
wavelet_LHH_glcm_Idm,0.0189¡À0.0089,0.0191¡À0.0103,0.0173¡À0.0059,0.0256¡À0.0096,0.0232¡À0.0090,0.0133¡À0.0044,0.0180¡À0.0075,0.528074322
wavelet_HLL_glrlm_ShortRunHighGrayLevelEmphasis,1393388.1550¡À1440666.8088,1380706.6326¡À1808271.9595,1853603.3494¡À1233702.1430,1298922.2069¡À1174586.4149,735088.6325¡À388675.7338,1632147.0621¡À885185.5950,1250551.8438¡À1204499.3689,0.528889369
wavelet_LLL_glcm_ClusterTendency,120483.5210¡À62415.4573,118526.6145¡À59818.0482,120010.4777¡À58934.0427,97137.2754¡À44090.6111,116382.9685¡À98416.3958,155803.5189¡À61179.8597,121582.6173¡À63111.4855,0.529336164
wavelet_HLL_glcm_MaximumProbability,0.0088¡À0.0177,0.0090¡À0.0124,0.0042¡À0.0028,0.0117¡À0.0057,0.0089¡À0.0062,0.0036¡À0.0017,0.0121¡À0.0322,0.530093261
wavelet_LHL_glrlm_RunEntropy,7.3040¡À0.9626,7.2008¡À1.1251,7.7224¡À0.6352,6.5639¡À0.5468,6.9253¡À0.8546,7.9925¡À0.3295,7.3281¡À0.8883,0.532341803
wavelet_LHL_glcm_Idmn,0.9741¡À0.0173,0.9721¡À0.0223,0.9793¡À0.0067,0.9684¡À0.0155,0.9693¡À0.0113,0.9830¡À0.0064,0.9744¡À0.0152,0.532908515
wavelet_LLL_firstorder_Energy,2546286518.6036¡À2211811013.3945,2303903896.2763¡À1956358523.8733,3517483733.9306¡À2695280808.2293,755692419.9914¡À471182953.5515,1653436152.1820¡À2482313319.1175,4513162280.7737¡À1941908054.7599,2519481414.6210¡À2047822960.3918,0.53313346
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.0096¡À0.0136,0.0099¡À0.0126,0.0051¡À0.0051,0.0130¡À0.0103,0.0106¡À0.0064,0.0043¡À0.0015,0.0122¡À0.0210,0.533901481
square_glrlm_RunLengthNonUniformity,213.7606¡À158.2317,193.6776¡À140.1035,303.4266¡À189.1839,77.1089¡À45.6751,121.1584¡À113.2292,338.2716¡À152.9508,218.9528¡À150.0057,0.535320906
gradient_glszm_SmallAreaEmphasis,0.8750¡À0.0432,0.8768¡À0.0502,0.8682¡À0.0351,0.8609¡À0.0318,0.8548¡À0.0329,0.8934¡À0.0287,0.8807¡À0.0431,0.535344716
log_sigma_2_0_mm_3D_gldm_DependenceEntropy,7.0687¡À0.8528,6.9746¡À1.0205,7.4388¡À0.4901,6.4397¡À0.5553,6.7641¡À0.7791,7.6358¡À0.2800,7.0918¡À0.7674,0.535392968
lbp_3D_m1_glszm_ZoneVariance,647.3185¡À673.1755,665.3870¡À704.4347,927.3127¡À766.3496,166.0216¡À119.8678,352.9751¡À350.6293,812.6960¡À657.2146,611.9635¡À650.7064,0.536191672
log_sigma_1_0_mm_3D_glcm_DifferenceVariance,2027.4067¡À996.2745,1953.5227¡À915.3476,2135.4553¡À1007.6016,1584.3684¡À840.9209,2080.6843¡À1375.3907,2827.7142¡À885.2694,1958.4285¡À1024.6989,0.536559096
wavelet_LHL_glrlm_LongRunHighGrayLevelEmphasis,812312.4486¡À936310.7425,889280.2591¡À1193036.5408,930800.4370¡À817211.4387,313052.3980¡À522570.0899,396630.4403¡À622768.1214,1388334.3232¡À509155.1991,692827.5294¡À640997.6677,0.536963598
wavelet_LLL_glszm_ZoneEntropy,7.5851¡À1.0602,7.4704¡À1.2443,8.0553¡À0.6748,6.7924¡À0.6197,7.1547¡À0.8958,8.2731¡À0.4342,7.6262¡À0.9943,0.537069092
logarithm_gldm_GrayLevelVariance,558194.4584¡À471787.0091,563094.6601¡À377012.3582,495113.4286¡À357644.1779,471075.1122¡À207198.5913,532992.9432¡À181177.6680,516684.9545¡À361507.4212,637946.2257¡À759268.4529,0.537182609
logarithm_firstorder_Variance,13955095.8069¡À11794703.8656,14077545.0638¡À9425400.3581,12377952.4810¡À8941400.3453,11777867.3623¡À5180784.4693,13325555.6693¡À4529911.1516,12917736.6134¡À9037904.3390,15948574.0895¡À18981566.3654,0.53720521
lbp_3D_m1_glszm_LargeAreaLowGrayLevelEmphasis,118.2647¡À123.4491,123.1391¡À130.4831,161.8855¡À133.8652,34.4960¡À23.6331,68.5143¡À46.5955,148.7976¡À143.7127,111.5269¡À119.9346,0.537605093
log_sigma_4_0_mm_3D_glszm_SmallAreaHighGrayLevelEmphasis,72173.6301¡À56765.6984,77732.7155¡À63988.3198,75030.7590¡À51710.2935,42891.3463¡À20961.4858,52336.6179¡À54875.1854,106125.5476¡À86050.2164,64740.1706¡À37422.6968,0.537920173
original_glcm_ClusterProminence,1500818864.6124¡À2114146981.0838,1532765942.6726¡À2122992448.4535,1269124374.1622¡À1580376987.5848,733802282.4634¡À1680742003.3312,1220315154.6630¡À2588718957.2697,2046497067.4954¡À2423090123.6009,1743609089.0446¡À2361095264.2146,0.538635872
logarithm_glrlm_GrayLevelVariance,559428.2524¡À472411.4671,564323.4169¡À376928.9433,496332.1932¡À359681.4244,473747.2293¡À206962.1580,533311.8534¡À180698.2942,518572.4111¡À361666.2266,638801.6962¡À760547.6561,0.539405938
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0158¡À0.0107,0.0170¡À0.0125,0.0121¡À0.0036,0.0209¡À0.0066,0.0192¡À0.0081,0.0105¡À0.0021,0.0154¡À0.0125,0.539913808
wavelet_LHH_gldm_DependenceVariance,0.1016¡À0.0659,0.1034¡À0.0782,0.1039¡À0.0410,0.1211¡À0.0809,0.0973¡À0.0546,0.0816¡À0.0524,0.0981¡À0.0599,0.539964561
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0096¡À0.0136,0.0099¡À0.0126,0.0051¡À0.0051,0.0130¡À0.0103,0.0106¡À0.0064,0.0043¡À0.0015,0.0122¡À0.0210,0.54034671
gradient_gldm_DependenceEntropy,6.6867¡À0.7786,6.6048¡À0.9249,7.0116¡À0.4769,6.1166¡À0.5032,6.4014¡À0.7265,7.2178¡À0.2476,6.7060¡À0.7041,0.540514586
wavelet_LLL_gldm_DependenceEntropy,7.5848¡À1.0632,7.4708¡À1.2470,8.0561¡À0.6804,6.7889¡À0.6233,7.1483¡À0.8947,8.2731¡À0.4377,7.6264¡À0.9974,0.540750435
exponential_gldm_SmallDependenceEmphasis,0.0173¡À0.0131,0.0195¡À0.0153,0.0160¡À0.0107,0.0090¡À0.0031,0.0136¡À0.0165,0.0176¡À0.0092,0.0178¡À0.0118,0.541168515
logarithm_glrlm_GrayLevelNonUniformityNormalized,0.0158¡À0.0107,0.0170¡À0.0125,0.0121¡À0.0035,0.0209¡À0.0066,0.0192¡À0.0081,0.0105¡À0.0020,0.0154¡À0.0125,0.541872058
wavelet_HLL_glszm_SmallAreaHighGrayLevelEmphasis,1360106.8232¡À1401423.9842,1342196.5395¡À1752073.2011,1815973.4210¡À1214269.8729,1268541.1515¡À1154934.5586,718207.5835¡À376838.4128,1605883.5283¡À876868.7969,1221532.4592¡À1170458.7529,0.542500518
wavelet_LHL_gldm_HighGrayLevelEmphasis,806554.8371¡À930415.9437,882416.5607¡À1185541.8897,923643.7780¡À810697.9733,309819.5831¡À516223.4383,394272.4147¡À620162.3206,1381279.6274¡À508446.3717,688574.7508¡À637526.0510,0.542786498
wavelet_LHL_glrlm_HighGrayLevelRunEmphasis,806583.2422¡À930396.8619,882445.2098¡À1185508.6911,923652.8375¡À810709.8385,309828.9385¡À516180.9371,394361.5626¡À620153.1250,1381306.8961¡À508464.8479,688604.9180¡À637519.3913,0.542808049
log_sigma_3_0_mm_3D_gldm_DependenceEntropy,7.0080¡À0.8384,6.9132¡À1.0127,7.3768¡À0.5150,6.3864¡À0.5219,6.7387¡À0.6971,7.5665¡À0.2731,7.0237¡À0.7407,0.542899094
wavelet_LHL_glszm_HighGrayLevelZoneEmphasis,806871.3642¡À930203.3535,882636.6654¡À1185192.4724,923808.6677¡À810834.5871,309949.4600¡À515655.1473,395422.1772¡À620056.7591,1381634.1547¡À508696.3736,688973.1467¡À637439.7085,0.543531947
exponential_glcm_Idmn,0.9976¡À0.0034,0.9978¡À0.0032,0.9974¡À0.0036,0.9984¡À0.0031,0.9988¡À0.0023,0.9967¡À0.0019,0.9973¡À0.0043,0.54406659
wavelet_LHL_glrlm_ShortRunHighGrayLevelEmphasis,805154.3325¡À928923.9998,880743.5198¡À1183635.6841,921869.4629¡À809083.8705,309023.0736¡À514584.6880,393794.3431¡À619499.4547,1379550.0393¡À508295.1538,687549.2652¡À636651.7351,0.544264693
wavelet_HLL_glcm_Contrast,67242.7018¡À62996.7062,57007.8530¡À62763.1324,85759.6722¡À65151.9067,78018.4418¡À58822.8033,52583.3540¡À29752.8402,91283.0194¡À87637.7715,65996.1590¡À60834.9970,0.544372878
gradient_glszm_LargeAreaHighGrayLevelEmphasis,6003.4387¡À2773.0601,5857.2879¡À2629.5646,5925.2905¡À2420.4334,5021.1582¡À2116.2653,6738.8475¡À4253.2724,8077.4131¡À3511.8776,5764.9506¡À2576.6865,0.545538587
squareroot_firstorder_Uniformity,0.0159¡À0.0108,0.0171¡À0.0126,0.0121¡À0.0036,0.0212¡À0.0068,0.0193¡À0.0082,0.0105¡À0.0021,0.0155¡À0.0126,0.54617096
squareroot_firstorder_Entropy,6.4092¡À0.7526,6.3518¡À0.8409,6.6927¡À0.4712,5.8368¡À0.4850,6.0171¡À0.7044,6.8676¡À0.3121,6.4659¡À0.7799,0.547962799
logarithm_firstorder_Uniformity,0.0159¡À0.0108,0.0171¡À0.0126,0.0122¡À0.0036,0.0212¡À0.0067,0.0193¡À0.0082,0.0105¡À0.0021,0.0155¡À0.0126,0.548406653
logarithm_firstorder_Entropy,6.4060¡À0.7502,6.3509¡À0.8404,6.6818¡À0.4599,5.8354¡À0.4832,6.0159¡À0.7024,6.8653¡À0.3101,6.4624¡À0.7786,0.549965044
gradient_glszm_HighGrayLevelZoneEmphasis,4932.4322¡À2311.5250,4802.9398¡À2163.6092,4936.8437¡À2210.6103,4143.9754¡À1828.8293,5319.3717¡À3036.3423,6640.1288¡À2799.9389,4760.7813¡À2323.2053,0.550325084
wavelet_LHH_glcm_Idn,0.9073¡À0.0357,0.9034¡À0.0452,0.9149¡À0.0251,0.8984¡À0.0216,0.9113¡À0.0291,0.9173¡À0.0191,0.9077¡À0.0324,0.550604535
log_sigma_2_0_mm_3D_glcm_MaximumProbability,0.0096¡À0.0181,0.0098¡À0.0137,0.0050¡À0.0034,0.0129¡À0.0056,0.0102¡À0.0063,0.0038¡À0.0017,0.0128¡À0.0322,0.551741341
exponential_glrlm_GrayLevelNonUniformity,115.2169¡À65.0563,109.8672¡À69.2673,143.8169¡À67.4667,61.2180¡À26.6994,76.4610¡À37.3731,154.4464¡À39.5366,120.9776¡À61.3872,0.552647025
squareroot_firstorder_Minimum,-1962.3291¡À810.4173,-1884.3410¡À971.3685,-2087.1135¡À655.3749,-1798.9668¡À380.7876,-1937.7475¡À346.4627,-2378.7638¡À235.8846,-1943.2772¡À885.5234,0.552747635
wavelet_LHH_firstorder_Entropy,7.0453¡À0.8962,6.9420¡À1.0366,7.4923¡À0.5734,6.3439¡À0.4709,6.5511¡À0.7478,7.7636¡À0.3058,7.0617¡À0.8109,0.552873292
wavelet_HLL_glcm_SumSquares,35975.9236¡À33279.6038,30327.0002¡À32828.4739,46269.6290¡À35214.7736,42879.6061¡À31625.8609,28054.1169¡À15835.2856,49066.3365¡À45750.2042,34951.5569¡À31894.5539,0.554607569
wavelet_LLH_gldm_GrayLevelNonUniformity,2.1952¡À0.9380,2.2311¡À1.0705,2.5270¡À1.0368,1.5845¡À0.3882,1.8730¡À0.4881,2.2139¡À0.7374,2.1884¡À0.8269,0.555198465
squareroot_glrlm_RunEntropy,6.4590¡À0.7652,6.4012¡À0.8552,6.7492¡À0.4807,5.8759¡À0.4902,6.0549¡À0.7107,6.9301¡À0.3168,6.5146¡À0.7917,0.556420756
wavelet_HHH_glcm_MaximumProbability,0.0097¡À0.0179,0.0099¡À0.0133,0.0050¡À0.0034,0.0136¡À0.0054,0.0102¡À0.0064,0.0040¡À0.0018,0.0129¡À0.0322,0.556579444
lbp_3D_m1_glcm_DifferenceAverage,1.2011¡À0.1249,1.2040¡À0.1523,1.2428¡À0.0662,1.1333¡À0.1132,1.1602¡À0.0948,1.2304¡À0.0973,1.1919¡À0.1139,0.557088602
exponential_glszm_LowGrayLevelZoneEmphasis,0.5776¡À0.3014,0.5549¡À0.2970,0.4695¡À0.2583,0.8835¡À0.2320,0.7562¡À0.3461,0.4356¡À0.1570,0.5876¡À0.3080,0.557288363
logarithm_glrlm_RunEntropy,6.4559¡À0.7629,6.4003¡À0.8547,6.7386¡À0.4701,5.8746¡À0.4885,6.0537¡À0.7087,6.9277¡À0.3148,6.5114¡À0.7905,0.557741625
gradient_glszm_SmallAreaHighGrayLevelEmphasis,4704.9627¡À2229.1538,4582.1733¡À2081.3796,4730.9152¡À2191.3940,3941.3798¡À1807.5656,4993.9119¡À2786.8160,6334.1236¡À2649.9189,4551.3275¡À2272.1487,0.557881331
wavelet_LHL_glszm_SmallAreaHighGrayLevelEmphasis,789171.1602¡À911533.7141,861870.8420¡À1160954.0574,902250.9671¡À792044.3536,299121.6066¡À494083.2941,388113.4144¡À611323.3329,1358883.3262¡À506604.5017,675653.8508¡À626574.7249,0.559237206
wavelet_LLH_firstorder_Maximum,2155.6280¡À847.0407,2113.2284¡À829.5815,2348.7561¡À872.7964,1589.3544¡À565.7815,1757.8108¡À555.7457,2846.9315¡À542.1295,2173.1386¡À935.0537,0.560159824
lbp_3D_m1_firstorder_InterquartileRange,7.4613¡À1.2033,7.5192¡À1.5484,7.7697¡À0.5501,6.7044¡À1.0883,7.1073¡À0.6444,7.9364¡À0.7353,7.3446¡À0.9984,0.561221866
wavelet_HLL_gldm_SmallDependenceHighGrayLevelEmphasis,1323703.0029¡À1356723.0372,1298570.1622¡À1686176.9272,1775989.7518¡À1193954.3026,1239012.2644¡À1132608.5080,700317.1235¡À365922.8327,1578734.2596¡À868813.8241,1189813.9058¡À1133806.7355,0.561506253
wavelet_LHH_glrlm_RunEntropy,7.0575¡À0.8979,6.9557¡À1.0388,7.5046¡À0.5747,6.3540¡À0.4740,6.5605¡À0.7492,7.7733¡À0.3093,7.0735¡À0.8125,0.561893465
wavelet_HHH_firstorder_Maximum,1757.0282¡À855.1886,1780.8995¡À731.4241,2004.8372¡À898.5976,1281.7233¡À1136.7126,1417.2572¡À864.1970,2299.3791¡À618.3261,1626.4359¡À912.0175,0.561916146
original_glrlm_LongRunLowGrayLevelEmphasis,0.0099¡À0.0138,0.0103¡À0.0128,0.0053¡À0.0053,0.0136¡À0.0108,0.0114¡À0.0070,0.0044¡À0.0015,0.0125¡À0.0213,0.563554745
wavelet_LLL_firstorder_TotalEnergy,69023110467.7796¡À59484364839.1876,62883373873.8566¡À52237217682.9905,94972060816.1256¡À72772581822.1922,20403695339.7679¡À12721939745.8899,44642776108.9131¡À67022459616.1718,121855381580.8891¡À52431517478.5181,68025998194.7669¡À55291219930.5773,0.563749481
